event_id_,datetime_min,datetime_max,datetime_count,Backaz_mean,Backaz_tolist,Trace_vel_mean,Trace_vel_tolist,MdCCM_mean,MdCCM_max,MdCCM_min,MdCCM_tolist,Sigma_tau_mean,Sigma_tau_max,Sigma_tau_min,Sigma_tau_tolist,airt_c_avg_median,vel_corrected_5C_mean,vel_corrected_5C_tolist,label_first,label_last,label_nunique,label_tolist,Pressure,Duration_seconds,Infrasound_param
20221028_5,2022-10-28 21:31:44.000000,2022-10-28 21:31:44.000000,1,304.3211992423598,[304.3211992423598],0.321339881016099,[0.321339881016099],0.4245126501765777,0.4245126501765777,0.4245126501765777,[0.4245126501765777],0.0070885540621253,0.0070885540621253,0.0070885540621253,[0.0070885540621253],-0.048,0.3242960959053627,[0.3242960959053627],box2,box2,1,['box2'],0.016255477485264,20.0,0.3251095497052813
20221028_6,2022-10-28 23:53:24.000000,2022-10-28 23:53:24.000000,1,279.45069895324747,[279.45069895324747],0.3282267129197607,[0.3282267129197607],0.4152841484071083,0.4152841484071083,0.4152841484071083,[0.4152841484071083],0.0172716131244822,0.0172716131244822,0.0172716131244822,[0.0172716131244822],-0.451,0.3314909550703095,[0.33149095507030957],box1,box1,1,['box1'],0.0280331070065519,20.0,0.5606621401310397
20221101_1,2022-11-01 03:31:40.000000,2022-11-01 03:31:40.000000,1,280.7570745854421,[280.7570745854421],0.3325028357575006,[0.3325028357575006],0.6559678823118055,0.6559678823118055,0.6559678823118055,[0.6559678823118055],0.0194287839394566,0.0194287839394566,0.0194287839394566,[0.0194287839394566],-5.617,0.3390363047511501,[0.33903630475115015],box1,box1,1,['box1'],0.0521053294959063,20.0,1.042106589918126
20221101_2,2022-11-01 09:37:56.000000,2022-11-01 09:37:56.000000,1,279.5581253955517,[279.5581253955517],0.3236884032518889,[0.3236884032518889],0.4177262633757533,0.4177262633757533,0.4177262633757533,[0.4177262633757533],0.0273620836430651,0.0273620836430651,0.0273620836430651,[0.0273620836430651],-5.426,0.3299309213794136,[0.3299309213794136],box1,box1,1,['box1'],0.0619100730599362,20.0,1.238201461198725
20221103_1,2022-11-03 04:51:28.000000,2022-11-03 04:51:32.000000,2,305.09915302499763,"[306.61489610115314, 303.58340994884213]",0.3286385458541648,"[0.3260059811291605, 0.3312711105791692]",0.5494695974278633,0.5599913216801613,0.5389478731755653,"[0.5389478731755653, 0.5599913216801613]",0.0174473356216442,0.017825148380962,0.0170695228623264,"[0.017825148380962, 0.0170695228623264]",-1.173,0.332347137753327,"[0.329684865289117, 0.33500941021753705]",box2,box2,1,"['box2', 'box2']",0.0379228181241874,24.0,0.9101476349804976
20221103_2,2022-11-03 04:54:32.000000,2022-11-03 04:54:48.000000,5,304.8180125835049,"[305.00512212375304, 304.6753807502181, 304.2610349867487, 305.0078107513109, 305.1407143054938]",0.3267843028400741,"[0.3239691352328914, 0.3244750728348936, 0.3244022543683861, 0.3322511990517759, 0.3288238527124238]",0.4510575240062633,0.4885336871226343,0.412495882711129,"[0.4885336871226343, 0.4584615704368776, 0.4780470101423212, 0.4177494696183543, 0.412495882711129]",0.014731582314689,0.0159018572974016,0.0132557946165818,"[0.0133876304051148, 0.0132557946165818, 0.0159018572974016, 0.0155046765490027, 0.0156079527053441]",-1.155,0.3304610350214669,"[0.3276141932572106, 0.3281258232901126, 0.3280521855247683, 0.33598944065409014, 0.33252353238115323]",box2,box2,1,"['box2', 'box2', 'box2', 'box2', 'box2']",0.042121332678337,36.0,1.5163679764201343
20221116_1,2022-11-16 03:56:20.000000,2022-11-16 03:56:48.000000,8,280.14655758773364,"[281.1033163042843, 281.64767434939165, 280.9580114339486, 280.38983551685857, 279.9854489800119, 279.79014093329295, 278.96818258773953, 278.3298505963416]",0.3252565216473988,"[0.3266591618303189, 0.3284534946238535, 0.3283515514506209, 0.3262083957558226, 0.3252054233583508, 0.3240998684144657, 0.3220040291836309, 0.3210702485621274]",0.729695238987709,0.8157557271827092,0.552418404812263,"[0.552418404812263, 0.6186969607992655, 0.6711126247543323, 0.7779748783509828, 0.7884848454059139, 0.8024425244855502, 0.8106759461106553, 0.8157557271827092]",0.013679392792113,0.0145877638615767,0.0117379646177297,"[0.0145877638615767, 0.0117379646177297, 0.0123237820944472, 0.0141283141609354, 0.0145647581753174, 0.0138231644191796, 0.0143046472611867, 0.0139647477465318]",3.457,0.3261624511074614,"[0.32756899803161194, 0.32936832853873754, 0.3292661014255446, 0.32711697644880355, 0.3261112104955318, 0.32500257627505513, 0.32290089955172935, 0.32196451809267773]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.1116449013693078,48.0,5.358955265726776
20221116_2,2022-11-16 03:57:20.000000,2022-11-16 03:57:20.000000,1,279.25513019884573,[279.25513019884573],0.3141673928372816,[0.3141673928372816],0.5267996116684901,0.5267996116684901,0.5267996116684901,[0.5267996116684901],0.0103856580512288,0.0103856580512288,0.0103856580512288,[0.0103856580512288],3.457,0.3150424360035825,[0.3150424360035825],box1,box1,1,['box1'],0.0235593918656695,20.0,0.4711878373133916
20221116_3,2022-11-16 18:34:40.000000,2022-11-16 18:34:40.000000,1,303.26355540990784,[303.26355540990784],0.3334994525077069,[0.3334994525077069],0.5876717654156117,0.5876717654156117,0.5876717654156117,[0.5876717654156117],0.0188426820812129,0.0188426820812129,0.0188426820812129,[0.0188426820812129],4.514,0.3337911897742535,[0.3337911897742535],box2,box2,1,['box2'],0.0577401425172602,20.0,1.1548028503452046
20221120_1,2022-11-20 22:24:24.000000,2022-11-20 22:24:44.000001,6,287.56748352575136,"[289.742782410736, 287.61068565214003, 287.6281006704896, 287.38514455321103, 286.51909393396573, 286.51909393396573]",0.3291880314116596,"[0.3289675716916769, 0.3316533127383855, 0.3278046554692766, 0.3281303474973494, 0.3292861505366345, 0.3292861505366345]",0.5246587425638644,0.5741274247013373,0.4529984171451175,"[0.4529984171451175, 0.4777976937357839, 0.5741274247013373, 0.5181284114356582, 0.5643119816695121, 0.5605885266957771]",0.0110052150819128,0.0131873508228839,0.0089645511036305,"[0.0108467287953921, 0.0131873508228839, 0.0095692567613694, 0.0089645511036305, 0.0117317015041007, 0.0117317015041007]",2.117,0.3309074112580155,"[0.3306858000563163, 0.3333855689794591, 0.32951680981382725, 0.32984420296179423, 0.33100604286834817, 0.33100604286834817]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.073175094489696,40.000001,2.927003852762936
20221121_1,2022-11-21 12:46:00.000000,2022-11-21 12:46:16.000000,5,281.5298942027504,"[286.10629677893894, 282.1020118627269, 280.38121733895264, 279.95358011956586, 279.10636491356775]",0.326838996814886,"[0.3364924324833971, 0.3258244234588525, 0.3248448647306529, 0.3237922844627399, 0.3232409789387878]",0.7061590614366189,0.7654495743806713,0.6430921269738643,"[0.7654495743806713, 0.7167476601661651, 0.7121390709470016, 0.6933668747153924, 0.6430921269738643]",0.0113844725348746,0.0129086398819327,0.007604400916451,"[0.007604400916451, 0.0129086398819327, 0.0123294744402336, 0.0126834673630951, 0.0113963800726609]",1.947,0.3286476065637639,"[0.3383544608819172, 0.32762741892277497, 0.3266424396680082, 0.32558403479852505, 0.3250296785475944]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0776287499941859,36.0,2.7946349997906923
20221121_2,2022-11-21 16:40:28.000000,2022-11-21 16:40:56.000000,8,284.1922634948088,"[284.8705193079702, 285.08531209836303, 285.08531209836303, 284.48765074986085, 284.91253103039026, 283.36073342947327, 283.36073342947327, 282.3753158145764]",0.3245441396902452,"[0.3251135427803311, 0.323510242823007, 0.323510242823007, 0.323045517064051, 0.3224604881964098, 0.3271187656444012, 0.3271187656444012, 0.3244755525463537]",0.7214481552519453,0.7803105988752702,0.6676598159355184,"[0.7322459245719612, 0.6826320748370482, 0.6676598159355184, 0.7140002417221658, 0.7286495260926026, 0.7108828517795424, 0.7552042082014533, 0.7803105988752702]",0.0113050627725288,0.0120493016327821,0.0102712887411272,"[0.0113803556318693, 0.0102712887411272, 0.0102712887411272, 0.0117741256082001, 0.0115053516623886, 0.011594395081368, 0.011594395081368, 0.0120493016327821]",1.214,0.3267756902236259,"[0.32734900850309284, 0.325734684329222, 0.325734684329222, 0.32526676313738506, 0.32467771163823717, 0.3293680191870759, 0.3293680191870759, 0.3267066314776969]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0370577211795283,48.0,1.778770616617363
20221122_1,2022-11-22 08:28:16.000000,2022-11-22 08:28:52.000000,10,289.37763894721496,"[291.38711937087555, 290.2227663928368, 290.30670867459503, 289.6180465543769, 289.421916199777, 288.97040957643435, 288.54315686401867, 288.57403415378377, 288.57403415378377, 288.15819753166795]",0.3221046018314576,"[0.3235656377224021, 0.3275878677948855, 0.3274198355216883, 0.3206770872749382, 0.3198293495334965, 0.3178352785084795, 0.3197951258946743, 0.321201457958773, 0.321201457958773, 0.3219329201464663]",0.7552790157990054,0.8089023978668995,0.7104718370493828,"[0.7218798575656686, 0.7268250555860991, 0.7104718370493828, 0.7522776717759863, 0.7368186494043086, 0.7689255099312623, 0.7987102929922244, 0.8089023978668995, 0.7678433912115722, 0.7601354946066498]",0.0104178369480032,0.0119598783972634,0.0095980168778292,"[0.0110142073151635, 0.0119598783972634, 0.0115007669783525, 0.0100005612168116, 0.0095980168778292, 0.0096782561023716, 0.0098281005276711, 0.0100829397078444, 0.0100829397078444, 0.0104327026488808]",-0.111,0.3251053521941703,"[0.3265799992038469, 0.3306397006700338, 0.33047010299571566, 0.32366453880615675, 0.322808903477035, 0.32079625553843905, 0.32277436100825496, 0.3241937945661772, 0.3241937945661772, 0.32493207110986716]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0172763808431771,56.0,0.9674773272179208
20221122_2,2022-11-22 08:31:00.000000,2022-11-22 08:31:16.000000,5,289.53958491099183,"[289.89185504054745, 289.3560239444007, 289.4561015542814, 290.2253331828208, 288.7686108329088]",0.3243416302408084,"[0.3240944089188988, 0.3255974482055468, 0.3276341096436433, 0.3234131714928713, 0.3209690129430819]",0.8220646304902786,0.8533344879909167,0.7978364325121381,"[0.8533344879909167, 0.8296290310550947, 0.8160514393966314, 0.8134717614966117, 0.7978364325121381]",0.0122978560694889,0.0134006018841037,0.0106525098180049,"[0.0134006018841037, 0.0125000472888426, 0.0122594106785317, 0.0126767106779616, 0.0106525098180049]",-0.111,0.3273632209261138,"[0.3271136964720317, 0.3286307381841618, 0.3306863733112846, 0.32642611258761267, 0.32395918407547836]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0196024124055293,36.0,0.7056868465990564
20221122_3,2022-11-22 12:58:44.000000,2022-11-22 12:59:16.000000,9,289.3701238469385,"[291.90620975878807, 291.7936679687474, 290.9833221716598, 290.3243312025993, 288.77876935684696, 288.1843736872432, 287.9483319831586, 287.50660055121097, 286.9055079421923]",0.31919167026234,"[0.323423934132008, 0.3200521117297389, 0.3187560167115931, 0.3175098708025036, 0.3194592410088625, 0.3192187769049485, 0.3195405045554746, 0.3174868045653794, 0.3172777719505515]",0.7372940133859883,0.7742523130864241,0.6777624606051125,"[0.7043508347725882, 0.6777624606051125, 0.6911272876598241, 0.7235923078410605, 0.7657354138034502, 0.772909132380579, 0.7742523130864241, 0.7644247146277162, 0.7614916556971405]",0.0114807671839518,0.0124408770471754,0.0103383256270467,"[0.0103383256270467, 0.0119332079635783, 0.0117241415821792, 0.0114954239579666, 0.0107728897653476, 0.0124408770471754, 0.0115096126051887, 0.0116435713013234, 0.0114688548057608]",0.669,0.3217060967550271,"[0.3259717002052337, 0.32257331633420844, 0.32126701135147306, 0.32001104895097887, 0.32197577528516813, 0.32173341692971263, 0.32205767898386917, 0.3199878010099974, 0.3197771217446033]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0454489777638894,52.0,2.36334684372225
20221122_4,2022-11-22 19:57:08.000000,2022-11-22 19:57:44.000000,10,290.2716167173671,"[291.73766018712536, 291.3786540534124, 291.3941600104312, 291.3941600104312, 290.7125590269527, 289.8413724284857, 289.582660981157, 288.97040957643435, 288.9637916678603, 288.74073923138087]",0.3217814286479428,"[0.3218561425832583, 0.3305761115737147, 0.3273387758771066, 0.3273387758771066, 0.3212428692609516, 0.3215577135898457, 0.3192786802357691, 0.3178352785084795, 0.3164927488844736, 0.3142971900887226]",0.8213911973378135,0.8475084475463646,0.7751679742993415,"[0.8464942149468144, 0.7751679742993415, 0.8016416436116242, 0.8147391248791952, 0.8258187918401751, 0.7942534758758877, 0.8475084475463646, 0.8463117773640622, 0.8411622231882734, 0.8208142998263963]",0.0142091731998346,0.0252847014944883,0.0088214112560618,"[0.0098455711503154, 0.0213419464837489, 0.0252847014944883, 0.0252847014944883, 0.0118863178545993, 0.0105933588156477, 0.0097552951649071, 0.0096782561023716, 0.009600172181718, 0.0088214112560618]",0.0,0.3247131713240022,"[0.32478856597614336, 0.3335879823894379, 0.330321151406982, 0.330321151406982, 0.32416970513569227, 0.3244874180035173, 0.32218762043264804, 0.3207310679077491, 0.31937630652938404, 0.3171607440514866]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0545074997500841,56.0,3.052419986004712
20221122_5,2022-11-22 19:57:56.000000,2022-11-22 19:58:00.000000,2,287.8957236316793,"[287.7303005295869, 288.0611467337717]",0.3256476114535386,"[0.3172809853528642, 0.3340142375542131]",0.7937435562516029,0.7973464554904635,0.7901406570127424,"[0.7973464554904635, 0.7901406570127424]",0.0110782172578889,0.011314289414842,0.0108421451009359,"[0.0108421451009359, 0.011314289414842]",0.0,0.3286145788259773,"[0.3201717246008364, 0.3370574330511183]",box1,box1,1,"['box1', 'box1']",0.0350452625505819,24.0,0.8410863012139674
20221122_6,2022-11-22 21:44:56.000000,2022-11-22 21:45:00.000000,2,290.5455361725983,"[290.8060893796064, 290.2849829655902]",0.3205586976377965,"[0.3235060129490207, 0.3176113823265723]",0.7487878809053251,0.7578249324370788,0.7397508293735714,"[0.7578249324370788, 0.7397508293735714]",0.0105295100752441,0.0115862221458272,0.009472798004661,"[0.0115862221458272, 0.009472798004661]",-0.066,0.3235183875459173,"[0.32649291515693857, 0.32054385993489604]",box1,box1,1,"['box1', 'box1']",0.0129345954382418,24.0,0.3104302905178038
20221125_1,2022-11-25 06:05:52.000000,2022-11-25 06:06:07.999999,5,303.38375011876195,"[303.46589607350853, 303.3526157227258, 303.4476712372786, 303.4476712372786, 303.2048963230184]",0.3231481144683704,"[0.3207099905110059, 0.3225842506909275, 0.3239221308040237, 0.3239221308040237, 0.3246020695318712]",0.7164015017941686,0.7374711129424757,0.6850548223437782,"[0.6850548223437782, 0.7271771541475129, 0.7266396368178917, 0.7374711129424757, 0.7056647827191849]",0.01041630488234,0.010842132388588,0.0097664431242601,"[0.0097664431242601, 0.0107855500960634, 0.010842132388588, 0.010842132388588, 0.0098452664142005]",-1.26,0.3268470285145364,"[0.3243809965776776, 0.3262767104718413, 0.32762990462614916, 0.32762990462614916, 0.32831762627086464]",box2,box2,1,"['box2', 'box2', 'box2', 'box2', 'box2']",0.0489809532456324,35.999999,1.763314267861816
20221125_2,2022-11-25 06:52:04.000000,2022-11-25 06:52:12.000000,2,282.48336265662,"[281.84251935106425, 283.1242059621756]",0.3356806818032031,"[0.3358452928576336, 0.3355160707487726]",0.849948877323317,0.8821418697983909,0.8177558848482431,"[0.8821418697983909, 0.8177558848482431]",0.0142382822065035,0.0202494120276364,0.0082271523853706,"[0.0082271523853706, 0.0202494120276364]",-1.342,0.3395742602445307,"[0.3397407806315129, 0.3394077398575486]",box1,box1,1,"['box1', 'box1']",0.0273682678403437,28.0,0.7663114995296242
20221125_3,2022-11-25 11:57:51.999999,2022-11-25 11:57:51.999999,1,279.2821247408406,[279.2821247408406],0.3339755990578083,[0.3339755990578083],0.523344543001116,0.523344543001116,0.523344543001116,[0.523344543001116],0.0213899139425601,0.0213899139425601,0.0213899139425601,[0.0213899139425601],-2.587,0.3386258177292306,[0.33862581772923067],box1,box1,1,['box1'],0.0203020122284064,20.0,0.4060402445681296
20221125_4,2022-11-25 17:47:04.000000,2022-11-25 17:47:04.000000,1,279.6428523997552,[279.6428523997552],0.3248995756395021,[0.3248995756395021],0.4237327919831031,0.4237327919831031,0.4237327919831031,[0.4237327919831031],0.0223731640994824,0.0223731640994824,0.0223731640994824,[0.0223731640994824],-3.154,0.3297691396325727,[0.32976913963257276],box1,box1,1,['box1'],0.0392256283047406,20.0,0.7845125660948127
20221125_5,2022-11-25 17:48:28.000000,2022-11-25 17:48:28.000000,1,278.3678056463207,[278.3678056463207],0.3276308837551644,[0.3276308837551644],0.400924288120683,0.400924288120683,0.400924288120683,[0.400924288120683],0.0098777761204874,0.0098777761204874,0.0098777761204874,[0.0098777761204874],-3.154,0.3325413843349567,[0.3325413843349567],box1,box1,1,['box1'],0.0286355892493401,20.0,0.572711784986804
20221125_6,2022-11-25 17:56:40.000000,2022-11-25 17:56:52.000000,4,280.5099743350255,"[281.8118734829382, 280.2449789388847, 280.0917324692082, 279.8913124490708]",0.3224499985086246,"[0.3213840289509843, 0.3226706541704625, 0.3241416585047462, 0.3216036524083054]",0.5749262267642411,0.6842970891277359,0.4072457562151956,"[0.6842970891277359, 0.6733950800658486, 0.5347669816481843, 0.4072457562151956]",0.0115019851076646,0.0130753905769981,0.0104034824757686,"[0.0105146049997877, 0.0104034824757686, 0.0120144623781041, 0.0130753905769981]",-3.238,0.3273337717743745,"[0.3262516572216907, 0.32755776944963216, 0.32905105336733903, 0.32647460705883613]",box1,box1,1,"['box1', 'box1', 'box1', 'box1']",0.1500488892979469,32.0,4.801564457534302
20221125_7,2022-11-25 17:59:08.000000,2022-11-25 17:59:08.000000,1,278.1319941694145,[278.1319941694145],0.3275235708164874,[0.3275235708164874],0.4227708392655264,0.4227708392655264,0.4227708392655264,[0.4227708392655264],0.0119517764294628,0.0119517764294628,0.0119517764294628,[0.0119517764294628],-3.238,0.3324841875522748,[0.3324841875522748],box1,box1,1,['box1'],0.0511765073357653,20.0,1.023530146715307
20230102_1,2023-01-02 04:56:44.000000,2023-01-02 04:56:44.000000,1,291.80183648969046,[291.80183648969046],0.3246867435117054,[0.3246867435117054],0.6452704765527045,0.6452704765527045,0.6452704765527045,[0.6452704765527045],0.0193918312983417,0.0193918312983417,0.0193918312983417,[0.0193918312983417],1.521,0.3267365245336492,[0.32673652453364926],box1,box1,1,['box1'],0.0434844299711135,20.0,0.8696885994222701
